Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432294786, 13, 1, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294787, 13, 1, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294789, 13, 1, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294823, 13, 1, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294824, 13, 1, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294826, 13, 1, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294826, 13, 1, 0, 0, 1, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294828, 13, 1, 0, 0, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294831, 13, 1, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294833, 13, 1, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294834, 13, 1, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294842, 13, 1, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294846, 13, 1, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294897, 13, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294898, 13, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294900, 13, 1, 0, 1, 1, l, reaching, 0.264083, -0.182206, -0.215033, 0.367765, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294902, 13, 1, 0, 1, 0, l, reaching, 0.182269, -0.273652, -0.188803, 0.263666, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294903, 13, 1, 0, 0, 1, r, reaching, 0.154816, -0.298532, -0.180118, 0.188168, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294912, 13, 1, 0, 0, 0, r, reaching, 0.0158435, -0.21563, 0.0890508, 0.302907, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294914, 13, 1, 0, 1, 1, r, reaching, 0.0455032, -0.193515, 0.0458103, 0.292913, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294915, 13, 1, 0, 1, 0, r, reaching, 0.0475165, -0.15615, 0.0184682, 0.296638, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294916, 13, 1, 0, 0, 1, l, reaching, 0.0507278, -0.150989, 0.0117627, 0.299047, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294919, 13, 1, 0, 0, 0, l, complete, 0.117347, -0.284057, -0.268149, 0.234142, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294930, 13, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294930, 13, 1, 0, 0, 1, l, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294932, 13, 1, 0, 0, 0, l, reaching, 0.283537, -0.189396, -0.198737, 0.359144, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294936, 13, 1, 0, 0, 0, l, reaching, 0.157967, -0.29783, -0.144468, 0.136031, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294938, 13, 1, 0, 0, 1, l, reaching, 0.126224, -0.302582, -0.0929978, 0.151147, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294939, 13, 1, 0, 0, 0, l, reaching, 0.150495, -0.286993, -0.0935458, 0.162165, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294941, 13, 1, 0, 1, 1, l, reaching, 0.116918, -0.259245, -0.0922798, 0.180476, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294948, 13, 1, 0, 1, 0, l, reaching, 0.043891, -0.217193, -0.154576, 0.174928, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294950, 13, 1, 0, 1, 1, r, reaching, 0.357456, -0.192092, 0.212197, 0.36224, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294961, 13, 1, 0, 1, 0, r, complete, 0.00993125, -0.207718, 0.00811035, 0.0753701, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294961, 13, 1, 0, 1, 0, r, complete, 0.00993125, -0.207718, 0.00811035, 0.0753701, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294964, 13, 1, 0, 1, 0, r, waiting, 0.00993125, -0.207718, 0.00811035, 0.0753701, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294964, 13, 1, 0, 0, 1, r, waiting, 0.00993125, -0.207718, 0.00811035, 0.0753701, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294966, 13, 1, 0, 0, 0, r, reaching, 0.145066, -0.23855, 0.0314546, 0.115532, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294967, 13, 1, 0, 1, 1, l, reaching, 0.0996595, -0.22724, -0.19859, 0.224101, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294972, 13, 1, 0, 1, 0, l, reaching, 0.0636607, -0.238884, -0.177211, 0.284111, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294983, 13, 0, 0, 1, 0, l, complete, 0.0757354, -0.255558, -0.178382, 0.289479, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294983, 13, 0, 0, 1, 0, l, complete, 0.0757354, -0.255558, -0.178382, 0.289479, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294986, 13, 0, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294987, 13, 0, 0, 0, 1, l, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294991, 13, 0, 0, 0, 0, l, reaching, 0.27166, -0.171287, -0.210549, 0.374578, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294993, 13, 0, 0, 1, 1, l, reaching, 0.0700049, -0.243018, -0.186016, 0.307644, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294994, 13, 0, 0, 1, 0, l, complete, 0.0885172, -0.24904, -0.204478, 0.306496, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295012, 13, 0, 0, 1, 0, l, waiting, 0.0885172, -0.24904, -0.204478, 0.306496, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295014, 13, 0, 0, 1, 1, r, reaching, 0.183685, -0.199481, 0.205687, 0.358884, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295016, 13, 0, 0, 1, 0, r, reaching, 0.106781, -0.242088, 0.129828, 0.31499, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295018, 13, 0, 0, 1, 1, l, reaching, 0.176426, -0.295641, -0.216534, 0.228472, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295023, 13, 0, 0, 1, 0, l, complete, 0.126644, -0.303557, -0.257003, 0.0891327, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295028, 13, 0, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295029, 13, 0, 0, 0, 1, l, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295034, 13, 0, 0, 0, 0, l, complete, 0.0681081, -0.249501, -0.201512, 0.30768, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295036, 13, 0, 0, 1, 1, l, reaching, 0.075801, -0.237785, -0.25505, 0.325432, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295037, 13, 0, 0, 1, 0, l, complete, 0.0831499, -0.239904, -0.26206, 0.322078, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295043, 13, 0, 0, 1, 0, l, waiting, 0.0831499, -0.239904, -0.26206, 0.322078, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295078, 13, 2, 0, 1, 0, l, waiting, 0.0831499, -0.239904, -0.26206, 0.322078, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295083, 13, 2, 0, 1, 0, l, waiting, 0.0831499, -0.239904, -0.26206, 0.322078, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295086, 13, 2, 0, 1, 1, l, reaching, 0.28758, -0.295382, -0.268512, 0.226705, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295088, 13, 2, 0, 1, 0, l, reaching, 0.21577, -0.324494, -0.207816, 0.149359, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295088, 13, 2, 0, 0, 1, r, reaching, 0.204326, -0.327866, -0.20029, 0.129263, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295090, 13, 2, 0, 0, 0, r, reaching, 0.189649, -0.220595, 0.207106, 0.342877, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295091, 13, 2, 0, 0, 1, r, reaching, 0.164159, -0.245929, 0.189944, 0.317089, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295093, 13, 2, 0, 0, 0, r, reaching, 0.106857, -0.296534, 0.171187, 0.187467, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295094, 13, 2, 0, 0, 1, r, reaching, 0.092322, -0.290576, 0.170111, 0.158039, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295101, 13, 2, 0, 0, 0, r, reaching, 0.0135177, -0.213469, 0.0946361, 0.256193, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295103, 13, 2, 0, 0, 1, l, reaching, 0.0101053, -0.210062, 0.0946333, 0.256446, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295105, 13, 2, 0, 0, 0, l, reaching, 0.137976, -0.322327, -0.252855, 0.127489, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295106, 13, 2, 0, 0, 1, l, complete, 0.143603, -0.321796, -0.26509, 0.128579, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295106, 13, 2, 0, 0, 0, l, complete, 0.143603, -0.321796, -0.26509, 0.128579, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295108, 13, 2, 0, 0, 0, l, complete, 0.178729, -0.307383, -0.318374, 0.172732, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295113, 13, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295116, 13, 2, 0, 1, 1, r, reaching, 0.188016, -0.18125, 0.216702, 0.37105, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295125, 13, 2, 0, 1, 0, r, complete, 0.00991074, -0.209745, 0.05473, 0.27643, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295127, 13, 2, 0, 1, 0, r, waiting, 0.00991074, -0.209745, 0.05473, 0.27643, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295129, 13, 2, 0, 1, 1, r, reaching, 0.155426, -0.25368, 0.0691285, 0.210252, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295135, 13, 2, 0, 1, 0, r, reaching, 0.0331444, -0.230851, 0.138616, 0.0685372, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295136, 13, 2, 0, 0, 1, r, reaching, 0.0321086, -0.23123, 0.136596, 0.0728088, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432295138, 13, 2, 0, 0, 0, r, reaching, 0.0467954, -0.235363, 0.124385, 0.0811112, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432295205, 16, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295206, 16, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295208, 16, 1, 0, 1, 1, l, reaching, 0.103115, -0.190908, -0.223024, 0.366554, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295211, 16, 1, 0, 1, 0, l, reaching, 0.0863246, -0.276486, -0.228223, 0.279995, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295213, 16, 1, 0, 1, 0, l, complete, 0.0918465, -0.281523, -0.230579, 0.280017, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295213, 16, 1, 0, 1, 0, l, complete, 0.0918465, -0.281523, -0.230579, 0.280017, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295217, 16, 1, 0, 1, 0, l, waiting, 0.0918465, -0.281523, -0.230579, 0.280017, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295217, 16, 1, 0, 0, 1, l, waiting, 0.0918465, -0.281523, -0.230579, 0.280017, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295220, 16, 1, 0, 0, 0, l, reaching, 0.17254, -0.326412, -0.144444, 0.212425, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295221, 16, 1, 0, 0, 1, l, reaching, 0.174394, -0.330438, -0.133379, 0.16774, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295223, 16, 1, 0, 0, 0, l, reaching, 0.146407, -0.327154, -0.207391, 0.178327, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295224, 16, 1, 0, 1, 1, l, reaching, 0.154477, -0.327375, -0.255172, 0.191807, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295225, 16, 1, 0, 1, 0, l, complete, 0.162714, -0.334414, -0.255637, 0.185982, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295227, 16, 1, 0, 1, 0, l, waiting, 0.162714, -0.334414, -0.255637, 0.185982, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295227, 16, 1, 0, 0, 1, l, waiting, 0.162714, -0.334414, -0.255637, 0.185982, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295236, 16, 1, 0, 0, 0, l, complete, 0.191324, -0.333935, -0.130666, 0.0797264, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295241, 16, 1, 0, 0, 0, l, waiting, 0.191324, -0.333935, -0.130666, 0.0797264, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295243, 16, 1, 0, 0, 0, l, waiting, 0.191324, -0.333935, -0.130666, 0.0797264, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295246, 16, 1, 0, 0, 0, l, waiting, 0.191324, -0.333935, -0.130666, 0.0797264, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295247, 16, 1, 0, 0, 1, r, waiting, 0.191324, -0.333935, -0.130666, 0.0797264, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295249, 16, 1, 0, 0, 0, r, reaching, 0.260115, -0.264019, 0.228162, 0.2898, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295251, 16, 1, 0, 0, 1, l, reaching, 0.212889, -0.295432, 0.228348, 0.219705, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295255, 16, 1, 0, 0, 0, l, complete, 0.165866, -0.330563, -0.245976, 0.0777727, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295256, 16, 1, 0, 0, 0, l, waiting, 0.165866, -0.330563, -0.245976, 0.0777727, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295257, 16, 1, 0, 0, 1, r, waiting, 0.165866, -0.330563, -0.245976, 0.0777727, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295272, 16, 1, 0, 0, 0, r, complete, 0.0174474, -0.199561, 0.170244, 0.282155, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295277, 16, 1, 0, 0, 0, r, waiting, 0.0174474, -0.199561, 0.170244, 0.282155, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295279, 16, 1, 0, 1, 1, l, reaching, 0.174186, -0.330768, -0.224643, 0.0429383, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295280, 16, 1, 0, 1, 0, l, complete, 0.176359, -0.33274, -0.228345, 0.0465069, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295281, 16, 1, 0, 1, 0, l, waiting, 0.176359, -0.33274, -0.228345, 0.0465069, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295314, 16, 0, 0, 1, 0, l, waiting, 0.176359, -0.33274, -0.228345, 0.0465069, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295319, 16, 0, 0, 1, 0, l, waiting, 0.176359, -0.33274, -0.228345, 0.0465069, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295320, 16, 0, 0, 0, 1, l, waiting, 0.176359, -0.33274, -0.228345, 0.0465069, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295323, 16, 0, 0, 0, 0, l, complete, 0.201104, -0.335803, -0.238184, 0.0513492, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295346, 16, 0, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295348, 16, 0, 0, 1, 1, r, reaching, 0.302322, -0.200728, 0.230014, 0.358209, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295360, 16, 0, 0, 1, 0, r, complete, 0.107161, -0.290733, 0.191282, 0.0791663, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295363, 16, 0, 0, 1, 0, r, waiting, 0.107161, -0.290733, 0.191282, 0.0791663, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295363, 16, 0, 0, 0, 1, r, waiting, 0.107161, -0.290733, 0.191282, 0.0791663, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295367, 16, 0, 0, 0, 0, r, reaching, 0.205112, -0.313241, 0.129119, 0.17797, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295371, 16, 0, 0, 0, 0, r, reaching, 0.0276561, -0.226773, 0.0458878, 0.334656, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295371, 16, 0, 0, 0, 1, r, reaching, 0.0280619, -0.226723, 0.0440077, 0.334845, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295374, 16, 0, 0, 0, 0, r, reaching, 0.124771, -0.253274, 0.0345852, 0.210129, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295406, 16, 2, 0, 0, 0, r, complete, 0.0279103, -0.22417, 0.0409553, 0.095445, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295406, 16, 2, 0, 0, 0, r, complete, 0.0279103, -0.22417, 0.0409553, 0.095445, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295420, 16, 2, 0, 0, 0, r, waiting, 0.0279103, -0.22417, 0.0409553, 0.095445, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295422, 16, 2, 0, 1, 1, l, reaching, 0.210745, -0.219929, -0.237621, 0.345817, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295424, 16, 2, 0, 1, 0, l, reaching, 0.131804, -0.297614, -0.233127, 0.218703, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295426, 16, 2, 0, 0, 1, l, reaching, 0.118085, -0.30684, -0.237337, 0.157297, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295433, 16, 2, 0, 0, 0, l, complete, 0.0956659, -0.285018, -0.223926, 0.0708283, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295438, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295447, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295455, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295457, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295460, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
1432295466, 16, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.535473, 0.5, 0.4375, 0.248866, 0.671, 0.82, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432295503, 19, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295504, 19, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295504, 19, 1, 0, 0, 1, r, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295523, 19, 1, 0, 0, 0, r, complete, 0.00997051, -0.340497, 0.160893, 0.0863381, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295525, 19, 1, 0, 1, 1, r, reaching, 0.0124802, -0.34024, 0.14853, 0.0765254, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295530, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295532, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295533, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295539, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295551, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295555, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295559, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295566, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295569, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295569, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295574, 19, 1, 0, 1, 0, r, reaching, 0.00989789, -0.34053, 0.143561, 0.0755609, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295576, 19, 1, 0, 1, 1, r, reaching, 0.0903476, -0.339068, 0.0964306, 0.10554, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295578, 19, 1, 0, 1, 0, r, reaching, 0.049445, -0.309969, 0.0351841, 0.111893, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295621, 19, 0, 0, 1, 0, r, complete, 0.0113347, -0.340197, 0.0107125, 0.110168, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295621, 19, 0, 0, 1, 0, r, complete, 0.0113347, -0.340197, 0.0107125, 0.110168, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295624, 19, 0, 0, 1, 0, r, waiting, 0.0113347, -0.340197, 0.0107125, 0.110168, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295634, 19, 0, 0, 1, 0, r, waiting, 0.0113347, -0.340197, 0.0107125, 0.110168, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295636, 19, 0, 0, 1, 1, l, reaching, 0.275962, -0.214122, -0.225044, 0.353112, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295641, 19, 0, 0, 1, 0, l, reaching, 0.0314816, -0.318379, -0.200372, 0.0898037, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295641, 19, 0, 0, 0, 1, l, reaching, 0.0291599, -0.31627, -0.199377, 0.0899315, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295646, 19, 0, 0, 0, 0, l, reaching, 0.154108, -0.251042, -0.110816, 0.209746, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295648, 19, 0, 0, 0, 0, l, complete, 0.16316, -0.235645, -0.112429, 0.213089, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
